file_name,start_frame,duration_frame
24_kexin_0_103_103,1353,358
24_kexin_0_103_103,1711,260
24_kexin_0_103_103,1971,340
24_kexin_0_111_111,0,352
24_kexin_0_111_111,352,344
24_kexin_0_111_111,696,356
24_kexin_0_111_111,1053,312
24_kexin_0_111_111,1365,285
24_kexin_0_111_111,1650,358
24_kexin_0_1_1,0,333
24_kexin_0_1_1,333,353
24_kexin_0_1_1,686,331
24_kexin_0_1_1,1017,267
24_kexin_0_1_1,1284,351
24_kexin_0_1_1,1635,340
24_kexin_0_2_2,0,295
24_kexin_0_2_2,295,252
24_kexin_0_2_2,548,238
24_kexin_0_2_2,785,341
24_kexin_0_2_2,1126,347
24_kexin_0_2_2,1474,303
24_kexin_0_2_2,1777,356
24_kexin_0_2_2,2132,338
24_kexin_0_65_65,0,266
24_kexin_0_65_65,266,360
24_kexin_0_65_65,626,356
24_kexin_0_65_65,983,352
24_kexin_0_65_65,1335,350
24_kexin_0_73_73,0,335
24_kexin_0_73_73,335,330
24_kexin_0_73_73,665,359
24_kexin_0_73_73,1024,358
24_kexin_0_73_73,1382,268
24_kexin_0_81_81,0,316
24_kexin_0_81_81,316,338
24_kexin_0_81_81,655,326
24_kexin_0_81_81,981,275
24_kexin_0_81_81,1256,333
24_kexin_0_81_81,1589,350
24_kexin_0_81_81,1939,281
24_kexin_0_87_87,0,323
24_kexin_0_87_87,323,340
24_kexin_0_87_87,664,323
24_kexin_0_87_87,987,346
24_kexin_0_87_87,1333,336
24_kexin_0_87_87,1669,333
24_kexin_0_87_87,2001,296
24_kexin_0_87_87,2297,253
24_kexin_0_95_95,0,249
24_kexin_0_95_95,249,358
24_kexin_0_95_95,607,352
24_kexin_0_95_95,959,335
24_kexin_0_95_95,1294,356
25_goto_0_103_103,0,321
25_goto_0_103_103,321,351
25_goto_0_103_103,672,327
25_goto_0_103_103,999,327
25_goto_0_103_103,1326,356
25_goto_0_103_103,1683,340
25_goto_0_103_103,2023,347
25_goto_0_103_103,2370,301
25_goto_0_103_103,2671,337
25_goto_0_111_111,0,326
25_goto_0_111_111,326,334
25_goto_0_111_111,660,356
25_goto_0_111_111,1017,320
25_goto_0_111_111,1336,356
25_goto_0_111_111,1693,320
25_goto_0_111_111,2012,315
25_goto_0_111_111,2327,288
25_goto_0_2_2,0,347
25_goto_0_2_2,347,328
25_goto_0_2_2,675,349
25_goto_0_2_2,1024,350
25_goto_0_2_2,1374,334
25_goto_0_2_2,1708,277
25_goto_0_2_2,1985,355
25_goto_0_2_2,2340,343
25_goto_0_2_2,2683,278
25_goto_0_65_65,0,321
25_goto_0_65_65,321,350
25_goto_0_65_65,671,352
25_goto_0_65_65,1022,342
25_goto_0_65_65,1365,355
25_goto_0_65_65,1720,329
25_goto_0_73_73,0,351
25_goto_0_73_73,351,296
25_goto_0_73_73,647,303
25_goto_0_73_73,950,340
25_goto_0_73_73,1291,356
25_goto_0_73_73,1647,344
25_goto_0_81_81,0,304
25_goto_0_81_81,304,341
25_goto_0_81_81,645,350
25_goto_0_81_81,996,353
25_goto_0_81_81,1349,321
25_goto_0_81_81,1670,350
25_goto_0_81_81,2019,346
25_goto_0_87_87,0,290
25_goto_0_87_87,290,303
25_goto_0_87_87,593,356
25_goto_0_87_87,950,306
25_goto_0_87_87,1256,315
25_goto_0_87_87,1571,325
25_goto_0_87_87,1896,312
25_goto_0_87_87,2207,348
25_goto_0_87_87,2555,352
25_goto_0_95_95,0,349
25_goto_0_95_95,349,357
25_goto_0_95_95,706,334
25_goto_0_95_95,1041,335
25_goto_0_95_95,1376,291
25_goto_0_95_95,1667,356
25_goto_0_95_95,2023,310
27_yingqing_0_103_103,0,324
27_yingqing_0_103_103,324,305
27_yingqing_0_103_103,630,303
27_yingqing_0_103_103,933,312
27_yingqing_0_103_103,1244,360
27_yingqing_0_103_103,1604,341
27_yingqing_0_103_103,1945,298
27_yingqing_0_103_103,2244,316
27_yingqing_0_111_111,0,348
27_yingqing_0_111_111,348,325
27_yingqing_0_111_111,673,322
27_yingqing_0_111_111,995,333
27_yingqing_0_111_111,1328,321
27_yingqing_0_111_111,1649,335
27_yingqing_0_111_111,1985,295
27_yingqing_0_111_111,2280,283
27_yingqing_0_1_1,0,322
27_yingqing_0_1_1,322,298
27_yingqing_0_1_1,620,348
27_yingqing_0_1_1,968,344
27_yingqing_0_1_1,1312,329
27_yingqing_0_1_1,1641,343
27_yingqing_0_1_1,1984,304
27_yingqing_0_1_1,2288,317
27_yingqing_0_2_2,0,291
27_yingqing_0_2_2,291,339
27_yingqing_0_2_2,629,338
27_yingqing_0_2_2,967,316
27_yingqing_0_2_2,1283,352
27_yingqing_0_2_2,1635,356
27_yingqing_0_2_2,1991,211
27_yingqing_0_65_65,0,332
27_yingqing_0_65_65,332,358
27_yingqing_0_65_65,690,334
27_yingqing_0_65_65,1024,351
27_yingqing_0_65_65,1374,337
27_yingqing_0_65_65,1711,234
27_yingqing_0_73_73,0,337
27_yingqing_0_73_73,337,354
27_yingqing_0_73_73,691,354
27_yingqing_0_73_73,1045,349
27_yingqing_0_73_73,1394,339
27_yingqing_0_73_73,1733,263
27_yingqing_0_81_81,0,356
27_yingqing_0_81_81,356,344
27_yingqing_0_81_81,699,332
27_yingqing_0_81_81,1032,290
27_yingqing_0_81_81,1321,326
27_yingqing_0_81_81,1648,355
27_yingqing_0_81_81,2002,332
27_yingqing_0_87_87,0,338
27_yingqing_0_87_87,338,354
27_yingqing_0_87_87,692,352
27_yingqing_0_87_87,1044,357
27_yingqing_0_87_87,1401,333
27_yingqing_0_87_87,1734,337
27_yingqing_0_87_87,2071,352
27_yingqing_0_87_87,2424,268
27_yingqing_0_95_95,0,326
27_yingqing_0_95_95,326,326
27_yingqing_0_95_95,652,269
27_yingqing_0_95_95,922,353
27_yingqing_0_95_95,1275,344
27_yingqing_0_95_95,1619,347
28_tiffnay_0_103_103,0,360
28_tiffnay_0_103_103,362,297
28_tiffnay_0_103_103,659,344
28_tiffnay_0_103_103,1003,340
28_tiffnay_0_103_103,1342,344
28_tiffnay_0_103_103,1686,316
28_tiffnay_0_103_103,2001,339
28_tiffnay_0_111_111,0,306
28_tiffnay_0_111_111,306,312
28_tiffnay_0_111_111,618,334
28_tiffnay_0_111_111,952,280
28_tiffnay_0_111_111,1233,306
28_tiffnay_0_111_111,1539,315
28_tiffnay_0_111_111,1854,216
28_tiffnay_0_1_1,0,349
28_tiffnay_0_1_1,349,331
28_tiffnay_0_1_1,680,349
28_tiffnay_0_1_1,1029,307
28_tiffnay_0_1_1,1336,296
28_tiffnay_0_1_1,1632,324
28_tiffnay_0_1_1,1956,339
28_tiffnay_0_2_2,0,328
28_tiffnay_0_2_2,328,253
28_tiffnay_0_2_2,582,330
28_tiffnay_0_2_2,912,351
28_tiffnay_0_2_2,1263,284
28_tiffnay_0_2_2,1547,267
28_tiffnay_0_2_2,1814,338
28_tiffnay_0_2_2,2152,218
28_tiffnay_0_65_65,0,341
28_tiffnay_0_65_65,341,325
28_tiffnay_0_65_65,665,348
28_tiffnay_0_65_65,1014,345
28_tiffnay_0_65_65,1359,327
28_tiffnay_0_65_65,1686,354
28_tiffnay_0_73_73,0,342
28_tiffnay_0_73_73,342,359
28_tiffnay_0_73_73,701,336
28_tiffnay_0_73_73,1037,262
28_tiffnay_0_73_73,1299,321
28_tiffnay_0_81_81,0,302
28_tiffnay_0_81_81,302,321
28_tiffnay_0_81_81,623,356
28_tiffnay_0_81_81,980,335
28_tiffnay_0_81_81,1314,356
28_tiffnay_0_81_81,1670,280
28_tiffnay_0_87_87,0,346
28_tiffnay_0_87_87,346,353
28_tiffnay_0_87_87,700,247
28_tiffnay_0_87_87,947,327
28_tiffnay_0_87_87,1274,262
28_tiffnay_0_87_87,1536,358
28_tiffnay_0_87_87,1894,360
28_tiffnay_0_95_95,0,320
28_tiffnay_0_95_95,320,358
28_tiffnay_0_95_95,677,259
28_tiffnay_0_95_95,937,308
28_tiffnay_0_95_95,1245,306
28_tiffnay_0_95_95,1550,340
2_scott_0_103_103,0,313
2_scott_0_103_103,313,272
2_scott_0_103_103,585,349
2_scott_0_103_103,934,267
2_scott_0_103_103,1202,359
2_scott_0_111_111,0,288
2_scott_0_111_111,288,294
2_scott_0_111_111,582,342
2_scott_0_111_111,924,334
2_scott_0_111_111,1258,301
2_scott_0_111_111,1559,241
2_scott_0_1_1,0,224
2_scott_0_1_1,224,311
2_scott_0_1_1,535,334
2_scott_0_1_1,869,339
2_scott_0_1_1,1209,356
2_scott_0_1_1,1564,359
2_scott_0_2_2,0,246
2_scott_0_2_2,246,326
2_scott_0_2_2,571,302
2_scott_0_2_2,873,304
2_scott_0_2_2,1177,338
2_scott_0_2_2,1515,345
2_scott_0_3_3,0,359
2_scott_0_3_3,359,232
2_scott_0_3_3,591,330
2_scott_0_3_3,921,332
2_scott_0_3_3,1253,237
2_scott_0_3_3,1490,308
2_scott_0_3_3,1799,241
2_scott_0_4_4,0,360
2_scott_0_4_4,385,337
2_scott_0_4_4,722,304
2_scott_0_4_4,1026,322
2_scott_0_4_4,1348,300
2_scott_0_4_4,1649,301
2_scott_0_5_5,0,295
2_scott_0_5_5,295,349
2_scott_0_5_5,644,357
2_scott_0_5_5,1000,307
2_scott_0_5_5,1307,308
2_scott_0_5_5,1615,311
2_scott_0_5_5,1926,280
2_scott_0_65_65,0,321
2_scott_0_65_65,321,357
2_scott_0_65_65,678,345
2_scott_0_65_65,1023,322
2_scott_0_65_65,1345,245
2_scott_0_6_6,0,303
2_scott_0_6_6,303,296
2_scott_0_6_6,598,278
2_scott_0_6_6,877,337
2_scott_0_6_6,1214,314
2_scott_0_6_6,1528,338
2_scott_0_6_6,1865,268
2_scott_0_6_6,2134,356
2_scott_0_73_73,0,308
2_scott_0_73_73,308,339
2_scott_0_73_73,646,307
2_scott_0_73_73,953,329
2_scott_0_73_73,1282,284
2_scott_0_7_7,0,315
2_scott_0_7_7,315,351
2_scott_0_7_7,666,342
2_scott_0_7_7,1008,297
2_scott_0_7_7,1305,343
2_scott_0_7_7,1648,346
2_scott_0_81_81,0,283
2_scott_0_81_81,283,307
2_scott_0_81_81,590,325
2_scott_0_81_81,914,331
2_scott_0_81_81,1246,262
2_scott_0_81_81,1508,328
2_scott_0_87_87,0,319
2_scott_0_87_87,319,316
2_scott_0_87_87,635,348
2_scott_0_87_87,984,359
2_scott_0_87_87,1343,340
2_scott_0_87_87,1683,321
2_scott_0_87_87,2004,336
2_scott_0_8_8,0,308
2_scott_0_8_8,308,291
2_scott_0_8_8,598,240
2_scott_0_8_8,839,292
2_scott_0_8_8,1131,344
2_scott_0_8_8,1474,264
2_scott_0_8_8,1739,332
2_scott_0_8_8,2071,269
2_scott_0_95_95,0,330
2_scott_0_95_95,330,351
2_scott_0_95_95,681,347
2_scott_0_95_95,1029,340
30_katya_0_103_103,0,216
30_katya_0_103_103,216,315
30_katya_0_103_103,532,360
30_katya_0_103_103,892,334
30_katya_0_103_103,1226,353
30_katya_0_103_103,1579,319
30_katya_0_103_103,1898,306
30_katya_0_103_103,2204,316
30_katya_0_111_111,0,316
30_katya_0_111_111,316,339
30_katya_0_111_111,655,332
30_katya_0_111_111,986,327
30_katya_0_111_111,1313,342
30_katya_0_111_111,1655,304
30_katya_0_1_1,0,322
30_katya_0_1_1,322,346
30_katya_0_1_1,668,295
30_katya_0_1_1,963,338
30_katya_0_1_1,1301,351
30_katya_0_1_1,1652,320
30_katya_0_1_1,1971,249
30_katya_0_2_2,0,292
30_katya_0_2_2,292,352
30_katya_0_2_2,644,352
30_katya_0_2_2,996,352
30_katya_0_2_2,1348,355
30_katya_0_2_2,1703,320
30_katya_0_2_2,2023,287
30_katya_0_65_65,0,236
30_katya_0_65_65,236,280
30_katya_0_65_65,516,304
30_katya_0_65_65,820,350
30_katya_0_65_65,1170,214
30_katya_0_65_65,1384,280
30_katya_0_73_73,0,354
30_katya_0_73_73,354,324
30_katya_0_73_73,678,342
30_katya_0_73_73,1020,356
30_katya_0_73_73,1376,334
30_katya_0_81_81,0,313
30_katya_0_81_81,313,353
30_katya_0_81_81,666,354
30_katya_0_81_81,1020,347
30_katya_0_81_81,1367,300
30_katya_0_81_81,1667,309
30_katya_0_81_81,1976,214
30_katya_0_87_87,0,320
30_katya_0_87_87,320,339
30_katya_0_87_87,659,249
30_katya_0_87_87,908,356
30_katya_0_87_87,1265,337
30_katya_0_87_87,1602,308
30_katya_0_87_87,1910,331
30_katya_0_87_87,2240,220
30_katya_0_95_95,0,271
30_katya_0_95_95,271,347
30_katya_0_95_95,619,351
30_katya_0_95_95,970,318
30_katya_0_95_95,1288,353
3_solomon_0_103_103,0,322
3_solomon_0_103_103,322,341
3_solomon_0_103_103,663,348
3_solomon_0_103_103,1011,270
3_solomon_0_103_103,1281,272
3_solomon_0_103_103,1554,242
3_solomon_0_103_103,1795,334
3_solomon_0_111_111,0,344
3_solomon_0_111_111,344,360
3_solomon_0_111_111,736,279
3_solomon_0_111_111,1014,360
3_solomon_0_111_111,1447,360
3_solomon_0_111_111,1825,245
3_solomon_0_1_1,0,343
3_solomon_0_1_1,343,338
3_solomon_0_1_1,681,346
3_solomon_0_1_1,1027,339
3_solomon_0_1_1,1366,329
3_solomon_0_1_1,1695,283
3_solomon_0_1_1,1978,331
3_solomon_0_2_2,0,356
3_solomon_0_2_2,356,345
3_solomon_0_2_2,701,215
3_solomon_0_2_2,917,242
3_solomon_0_2_2,1158,266
3_solomon_0_2_2,1424,344
3_solomon_0_2_2,1768,336
3_solomon_0_2_2,2104,336
3_solomon_0_2_2,2440,360
3_solomon_0_3_3,0,289
3_solomon_0_3_3,289,344
3_solomon_0_3_3,633,336
3_solomon_0_3_3,968,343
3_solomon_0_3_3,1311,291
3_solomon_0_3_3,1602,360
3_solomon_0_3_3,2008,332
3_solomon_0_4_4,0,242
3_solomon_0_4_4,242,284
3_solomon_0_4_4,526,272
3_solomon_0_4_4,797,309
3_solomon_0_4_4,1107,323
3_solomon_0_4_4,1430,358
3_solomon_0_4_4,1787,328
3_solomon_0_4_4,2116,242
3_solomon_0_5_5,0,299
3_solomon_0_5_5,299,337
3_solomon_0_5_5,636,322
3_solomon_0_5_5,958,262
3_solomon_0_5_5,1220,346
3_solomon_0_5_5,1566,341
3_solomon_0_5_5,1907,352
3_solomon_0_5_5,2259,291
3_solomon_0_65_65,0,311
3_solomon_0_65_65,311,310
3_solomon_0_65_65,620,318
3_solomon_0_65_65,938,264
3_solomon_0_65_65,1202,356
3_solomon_0_65_65,1558,333
3_solomon_0_6_6,0,317
3_solomon_0_6_6,317,247
3_solomon_0_6_6,564,242
3_solomon_0_6_6,806,279
3_solomon_0_6_6,1085,332
3_solomon_0_6_6,1417,339
3_solomon_0_6_6,1756,272
3_solomon_0_6_6,2028,356
3_solomon_0_73_73,0,334
3_solomon_0_73_73,334,306
3_solomon_0_73_73,640,352
3_solomon_0_73_73,993,350
3_solomon_0_73_73,1343,277
3_solomon_0_7_7,0,332
3_solomon_0_7_7,332,360
3_solomon_0_7_7,738,318
3_solomon_0_7_7,1055,327
3_solomon_0_7_7,1382,268
3_solomon_0_7_7,1651,327
3_solomon_0_7_7,1977,291
3_solomon_0_81_81,0,297
3_solomon_0_81_81,297,323
3_solomon_0_81_81,620,343
3_solomon_0_81_81,962,340
3_solomon_0_81_81,1303,307
3_solomon_0_81_81,1610,350
3_solomon_0_87_87,0,286
3_solomon_0_87_87,286,341
3_solomon_0_87_87,627,326
3_solomon_0_87_87,953,325
3_solomon_0_87_87,1278,313
3_solomon_0_87_87,1591,314
3_solomon_0_87_87,1905,356
3_solomon_0_87_87,2261,259
3_solomon_0_8_8,0,344
3_solomon_0_8_8,344,260
3_solomon_0_8_8,604,360
3_solomon_0_8_8,974,325
3_solomon_0_8_8,1298,315
3_solomon_0_8_8,1614,327
3_solomon_0_8_8,1941,358
3_solomon_0_8_8,2299,281
3_solomon_0_95_95,0,257
3_solomon_0_95_95,257,333
3_solomon_0_95_95,590,359
3_solomon_0_95_95,949,360
3_solomon_0_95_95,1316,264
3_solomon_0_95_95,1580,317
4_lawrence_0_103_103,0,337
4_lawrence_0_103_103,337,315
4_lawrence_0_103_103,652,322
4_lawrence_0_103_103,974,333
4_lawrence_0_103_103,1307,304
4_lawrence_0_103_103,1611,316
4_lawrence_0_103_103,1927,351
4_lawrence_0_111_111,0,358
4_lawrence_0_111_111,358,342
4_lawrence_0_111_111,700,319
4_lawrence_0_111_111,1019,351
4_lawrence_0_111_111,1370,359
4_lawrence_0_111_111,1729,304
4_lawrence_0_111_111,2033,344
4_lawrence_0_1_1,0,270
4_lawrence_0_1_1,270,327
4_lawrence_0_1_1,598,348
4_lawrence_0_1_1,945,321
4_lawrence_0_1_1,1266,348
4_lawrence_0_1_1,1614,281
4_lawrence_0_1_1,1896,331
4_lawrence_0_2_2,0,333
4_lawrence_0_2_2,333,348
4_lawrence_0_2_2,681,285
4_lawrence_0_2_2,966,343
4_lawrence_0_2_2,1309,308
4_lawrence_0_2_2,1617,320
4_lawrence_0_2_2,1937,330
4_lawrence_0_3_3,0,303
4_lawrence_0_3_3,303,348
4_lawrence_0_3_3,651,302
4_lawrence_0_3_3,954,344
4_lawrence_0_3_3,1298,349
4_lawrence_0_3_3,1647,350
4_lawrence_0_3_3,1997,303
4_lawrence_0_3_3,2300,250
4_lawrence_0_4_4,0,323
4_lawrence_0_4_4,323,312
4_lawrence_0_4_4,635,336
4_lawrence_0_4_4,971,322
4_lawrence_0_4_4,1294,333
4_lawrence_0_4_4,1627,310
4_lawrence_0_4_4,1936,324
4_lawrence_0_4_4,2260,344
4_lawrence_0_5_5,0,353
4_lawrence_0_5_5,353,346
4_lawrence_0_5_5,699,333
4_lawrence_0_5_5,1032,350
4_lawrence_0_5_5,1382,307
4_lawrence_0_5_5,1689,298
4_lawrence_0_5_5,1987,324
4_lawrence_0_5_5,2310,317
4_lawrence_0_5_5,2627,343
4_lawrence_0_65_65,0,322
4_lawrence_0_65_65,322,353
4_lawrence_0_65_65,674,306
4_lawrence_0_65_65,981,290
4_lawrence_0_65_65,1271,319
4_lawrence_0_6_6,0,308
4_lawrence_0_6_6,308,350
4_lawrence_0_6_6,658,338
4_lawrence_0_6_6,996,326
4_lawrence_0_6_6,1322,305
4_lawrence_0_6_6,1627,333
4_lawrence_0_6_6,1960,341
4_lawrence_0_6_6,2301,356
4_lawrence_0_73_73,0,316
4_lawrence_0_73_73,316,304
4_lawrence_0_73_73,621,359
4_lawrence_0_73_73,980,349
4_lawrence_0_7_7,0,354
4_lawrence_0_7_7,354,358
4_lawrence_0_7_7,712,339
4_lawrence_0_7_7,1052,309
4_lawrence_0_7_7,1360,317
4_lawrence_0_7_7,1678,356
4_lawrence_0_7_7,2033,296
4_lawrence_0_7_7,2330,250
4_lawrence_0_81_81,0,348
4_lawrence_0_81_81,348,353
4_lawrence_0_81_81,701,271
4_lawrence_0_81_81,972,353
4_lawrence_0_81_81,1325,330
4_lawrence_0_81_81,1655,338
4_lawrence_0_81_81,1994,345
4_lawrence_0_81_81,2338,332
4_lawrence_0_87_87,0,349
4_lawrence_0_87_87,349,322
4_lawrence_0_87_87,671,355
4_lawrence_0_87_87,1026,292
4_lawrence_0_87_87,1318,360
4_lawrence_0_87_87,1678,344
4_lawrence_0_87_87,2022,281
4_lawrence_0_87_87,2303,325
4_lawrence_0_8_8,0,328
4_lawrence_0_8_8,328,353
4_lawrence_0_8_8,681,341
4_lawrence_0_8_8,1022,326
4_lawrence_0_8_8,1348,352
4_lawrence_0_8_8,1700,348
4_lawrence_0_8_8,2048,352
4_lawrence_0_8_8,2400,318
4_lawrence_0_8_8,2718,342
4_lawrence_0_95_95,0,330
4_lawrence_0_95_95,330,319
4_lawrence_0_95_95,649,294
4_lawrence_0_95_95,943,306
4_lawrence_0_95_95,1249,347
4_lawrence_0_95_95,1596,354
5_stewart_0_103_103,0,350
5_stewart_0_103_103,350,275
5_stewart_0_103_103,625,324
5_stewart_0_103_103,949,360
5_stewart_0_103_103,1336,328
5_stewart_0_103_103,1664,290
5_stewart_0_111_111,0,319
5_stewart_0_111_111,319,307
5_stewart_0_111_111,626,348
5_stewart_0_111_111,974,240
5_stewart_0_111_111,1215,294
5_stewart_0_111_111,1509,313
5_stewart_0_1_1,0,288
5_stewart_0_1_1,288,296
5_stewart_0_1_1,584,335
5_stewart_0_1_1,919,340
5_stewart_0_1_1,1259,213
5_stewart_0_1_1,1472,344
5_stewart_0_2_2,0,282
5_stewart_0_2_2,282,360
5_stewart_0_2_2,666,324
5_stewart_0_2_2,990,317
5_stewart_0_2_2,1307,280
5_stewart_0_2_2,1588,245
5_stewart_0_3_3,0,336
5_stewart_0_3_3,336,222
5_stewart_0_3_3,559,329
5_stewart_0_3_3,888,290
5_stewart_0_3_3,1178,323
5_stewart_0_3_3,1502,232
5_stewart_0_4_4,0,360
5_stewart_0_4_4,364,280
5_stewart_0_4_4,644,332
5_stewart_0_4_4,976,326
5_stewart_0_4_4,1301,340
5_stewart_0_4_4,1642,338
5_stewart_0_5_5,0,326
5_stewart_0_5_5,326,294
5_stewart_0_5_5,620,328
5_stewart_0_5_5,948,281
5_stewart_0_5_5,1229,310
5_stewart_0_5_5,1539,339
5_stewart_0_65_65,0,256
5_stewart_0_65_65,256,313
5_stewart_0_65_65,569,351
5_stewart_0_65_65,920,350
5_stewart_0_65_65,1270,230
5_stewart_0_6_6,0,298
5_stewart_0_6_6,298,352
5_stewart_0_6_6,650,297
5_stewart_0_6_6,946,321
5_stewart_0_6_6,1267,352
5_stewart_0_6_6,1619,317
5_stewart_0_73_73,0,300
5_stewart_0_73_73,300,317
5_stewart_0_73_73,617,328
5_stewart_0_73_73,945,358
5_stewart_0_7_7,0,293
5_stewart_0_7_7,293,278
5_stewart_0_7_7,571,326
5_stewart_0_7_7,898,322
5_stewart_0_7_7,1219,274
5_stewart_0_7_7,1494,266
5_stewart_0_81_81,0,360
5_stewart_0_81_81,383,262
5_stewart_0_81_81,645,287
5_stewart_0_81_81,932,332
5_stewart_0_81_81,1264,238
5_stewart_0_81_81,1502,358
5_stewart_0_87_87,0,351
5_stewart_0_87_87,351,352
5_stewart_0_87_87,703,314
5_stewart_0_87_87,1017,340
5_stewart_0_87_87,1357,351
5_stewart_0_87_87,1708,281
5_stewart_0_87_87,1989,335
5_stewart_0_8_8,0,283
5_stewart_0_8_8,283,302
5_stewart_0_8_8,585,326
5_stewart_0_8_8,911,262
5_stewart_0_8_8,1173,320
5_stewart_0_8_8,1493,354
5_stewart_0_95_95,0,260
5_stewart_0_95_95,260,214
5_stewart_0_95_95,474,338
5_stewart_0_95_95,812,327
5_stewart_0_95_95,1138,302
6_carla_0_103_103,0,350
6_carla_0_103_103,350,346
6_carla_0_103_103,696,355
6_carla_0_103_103,1051,352
6_carla_0_103_103,1403,247
6_carla_0_111_111,0,213
6_carla_0_111_111,213,321
6_carla_0_111_111,534,341
6_carla_0_111_111,875,338
6_carla_0_111_111,1213,277
6_carla_0_65_65,0,352
6_carla_0_65_65,352,303
6_carla_0_65_65,656,360
6_carla_0_65_65,1019,360
6_carla_0_73_73,0,358
6_carla_0_73_73,358,328
6_carla_0_73_73,685,271
6_carla_0_73_73,956,304
6_carla_0_81_81,0,310
6_carla_0_81_81,310,284
6_carla_0_81_81,595,324
6_carla_0_81_81,919,313
6_carla_0_81_81,1232,255
6_carla_0_87_87,0,351
6_carla_0_87_87,351,313
6_carla_0_87_87,664,293
6_carla_0_87_87,957,316
6_carla_0_87_87,1274,284
6_carla_0_87_87,1558,332
6_carla_0_95_95,0,294
6_carla_0_95_95,294,261
6_carla_0_95_95,555,348
6_carla_0_95_95,903,274
6_carla_0_95_95,1177,263
7_sophie_0_103_103,0,345
7_sophie_0_103_103,345,256
7_sophie_0_103_103,601,359
7_sophie_0_103_103,961,299
7_sophie_0_103_103,1259,241
7_sophie_0_103_103,1500,248
7_sophie_0_111_111,0,333
7_sophie_0_111_111,333,280
7_sophie_0_111_111,613,297
7_sophie_0_111_111,910,360
7_sophie_0_111_111,1285,338
7_sophie_0_111_111,1623,297
7_sophie_0_1_1,0,359
7_sophie_0_1_1,359,258
7_sophie_0_1_1,617,296
7_sophie_0_1_1,914,360
7_sophie_0_1_1,1273,325
7_sophie_0_2_2,0,254
7_sophie_0_2_2,254,360
7_sophie_0_2_2,649,357
7_sophie_0_2_2,1006,327
7_sophie_0_2_2,1334,336
7_sophie_0_2_2,1670,220
7_sophie_0_3_3,0,355
7_sophie_0_3_3,355,349
7_sophie_0_3_3,704,312
7_sophie_0_3_3,1016,222
7_sophie_0_3_3,1237,326
7_sophie_0_3_3,1563,297
7_sophie_0_4_4,0,250
7_sophie_0_4_4,250,311
7_sophie_0_4_4,561,302
7_sophie_0_4_4,863,351
7_sophie_0_4_4,1214,322
7_sophie_0_4_4,1536,335
7_sophie_0_5_5,0,348
7_sophie_0_5_5,348,358
7_sophie_0_5_5,705,304
7_sophie_0_5_5,1010,277
7_sophie_0_5_5,1287,313
7_sophie_0_5_5,1600,345
7_sophie_0_5_5,1944,216
7_sophie_0_65_65,0,357
7_sophie_0_65_65,357,348
7_sophie_0_65_65,705,226
7_sophie_0_65_65,931,288
7_sophie_0_65_65,1219,281
7_sophie_0_6_6,0,330
7_sophie_0_6_6,330,251
7_sophie_0_6_6,580,304
7_sophie_0_6_6,885,319
7_sophie_0_6_6,1204,325
7_sophie_0_6_6,1528,340
7_sophie_0_73_73,0,299
7_sophie_0_73_73,299,279
7_sophie_0_73_73,578,286
7_sophie_0_73_73,864,315
7_sophie_0_7_7,0,295
7_sophie_0_7_7,295,346
7_sophie_0_7_7,640,341
7_sophie_0_7_7,982,336
7_sophie_0_7_7,1318,271
7_sophie_0_81_81,0,347
7_sophie_0_81_81,347,360
7_sophie_0_81_81,706,305
7_sophie_0_81_81,1012,302
7_sophie_0_81_81,1314,320
7_sophie_0_87_87,0,314
7_sophie_0_87_87,314,320
7_sophie_0_87_87,635,331
7_sophie_0_87_87,965,338
7_sophie_0_87_87,1303,352
7_sophie_0_87_87,1655,223
7_sophie_0_8_8,0,322
7_sophie_0_8_8,322,348
7_sophie_0_8_8,670,334
7_sophie_0_8_8,1004,334
7_sophie_0_8_8,1338,312
7_sophie_0_8_8,1650,360
7_sophie_0_95_95,0,349
7_sophie_0_95_95,349,267
7_sophie_0_95_95,616,272
7_sophie_0_95_95,887,353
9_miranda_0_103_103,0,346
9_miranda_0_103_103,346,334
9_miranda_0_103_103,680,235
9_miranda_0_103_103,915,247
9_miranda_0_103_103,1162,360
9_miranda_0_103_103,1575,311
9_miranda_0_103_103,1886,360
9_miranda_0_103_103,2311,329
9_miranda_0_111_111,0,352
9_miranda_0_111_111,352,278
9_miranda_0_111_111,631,328
9_miranda_0_111_111,958,294
9_miranda_0_111_111,1253,306
9_miranda_0_111_111,1559,211
9_miranda_0_65_65,0,272
9_miranda_0_65_65,272,357
9_miranda_0_65_65,628,238
9_miranda_0_65_65,866,346
9_miranda_0_73_73,0,265
9_miranda_0_73_73,265,327
9_miranda_0_73_73,592,280
9_miranda_0_73_73,871,298
9_miranda_0_81_81,0,339
9_miranda_0_81_81,339,293
9_miranda_0_81_81,632,253
9_miranda_0_81_81,884,269
9_miranda_0_81_81,1153,240
9_miranda_0_87_87,0,360
9_miranda_0_87_87,397,254
9_miranda_0_87_87,651,310
9_miranda_0_87_87,961,286
9_miranda_0_87_87,1247,348
9_miranda_0_87_87,1595,325
9_miranda_0_95_95,0,313
9_miranda_0_95_95,313,351
9_miranda_0_95_95,664,314
9_miranda_0_95_95,979,338
